case,cores,single,current,current_seconds,current_winner,previous,previous_seconds,previous_winner,ops,components,largest_component_fraction,critical_fraction,dominant_pipe_fraction,shared_input_fraction,tensor_bytes_per_cycle,fanout_max,oracle,oracle_gain,oracle_pool_seconds,fold,chosen,offline_cv,offline_seconds
case_084,5,2507412,503472,66.91457380354404,structural_component_lpt,503472,64.46974426135421,structural_component_lpt,8616,1077,0.0009285051067780873,0.0009285051067780873,0.5051546391752577,0.0,15.258591065292096,2,503472,0,131.38431806489825,3,current,503472,66.91457380354404
case_085,2,3187899,2334501,140.80371460318565,grain_0.25,2334501,114.51072887517512,grain_0.25,19737,1,1.0,0.03859370869680148,0.5979633196128041,0.37667382070144967,5.8999986479940665,9,2334501,0,255.31444347836077,4,current,2334501,140.80371460318565
case_085,3,3187899,1626396,132.67197467572987,grain_0.25,1626396,126.55828055180609,grain_0.25,19737,1,1.0,0.03859370869680148,0.5979633196128041,0.37667382070144967,5.8999986479940665,9,1626396,0,259.23025522753596,4,current,1626396,132.67197467572987
case_085,4,3187899,1324330,145.61024894937873,grain_0.25,1324330,135.18273543566465,grain_0.25,19737,1,1.0,0.03859370869680148,0.5979633196128041,0.37667382070144967,5.8999986479940665,9,1324330,0,280.7929843850434,4,current,1324330,145.61024894937873
case_085,5,3187899,1169044,141.87460941262543,grain_0.25,1169044,137.34013065695763,grain_0.25,19737,1,1.0,0.03859370869680148,0.5979633196128041,0.37667382070144967,5.8999986479940665,9,1169044,0,279.21474006958306,4,current,1169044,141.87460941262543
case_086,2,118403,102016,24.721857571974397,directed_split,102016,22.99091841094196,directed_split,5274,1,1.0,0.043843247987179,0.5035677490746747,0.7417088619420414,25.399664211851796,8,102016,0,47.712775982916355,2,current,102016,24.721857571974397
case_086,3,118403,97297,25.360366286709905,grain_1.0,97297,25.587742133066058,grain_1.0,5274,1,1.0,0.043843247987179,0.5035677490746747,0.7417088619420414,25.399664211851796,8,97297,0,50.94810841977596,2,current,97297,25.360366286709905
case_086,4,118403,98592,26.782029585912824,directed_split,98592,23.281025353819132,directed_split,5274,1,1.0,0.043843247987179,0.5035677490746747,0.7417088619420414,25.399664211851796,8,98592,0,50.063054939731956,2,current,98592,26.782029585912824
case_086,5,118403,99507,28.310688039287925,directed_split,99507,25.18201550282538,directed_split,5274,1,1.0,0.043843247987179,0.5035677490746747,0.7417088619420414,25.399664211851796,8,99507,0,53.492703542113304,2,current,99507,28.310688039287925
case_087,2,3974071,1987606,247.3514994326979,structural_component_pipe,1987606,320.57706586271524,structural_component_pipe,27556,196,0.4606256350704021,0.01833374142997062,0.8027767252657693,0.7103788612468582,10.83677043044961,9,1987606,0,567.9285652954131,0,current,1987606,247.3514994326979
case_087,3,3974071,1374901,248.6164991557598,structural_component_lpt,1374901,329.21300619095564,structural_component_lpt,27556,196,0.4606256350704021,0.01833374142997062,0.8027767252657693,0.7103788612468582,10.83677043044961,9,1374901,0,577.8295053467155,0,current,1374901,248.6164991557598
case_087,4,3974071,1046846,241.28333469107747,structural_component_lpt,1046846,316.1359972525388,structural_component_lpt,27556,196,0.4606256350704021,0.01833374142997062,0.8027767252657693,0.7103788612468582,10.83677043044961,9,1046846,0,557.4193319436163,0,current,1046846,241.28333469107747
case_087,5,3974071,833349,255.24044565670192,structural_component_lpt,833349,330.82647860236466,structural_component_lpt,27556,196,0.4606256350704021,0.01833374142997062,0.8027767252657693,0.7103788612468582,10.83677043044961,9,833349,0,586.0669242590666,0,current,833349,255.24044565670192
case_088,2,243623,163881,22.328686209395528,region_boundary_4720_0,163881,14.058466520160437,region_boundary_4720_0,3309,31,0.8455726805681475,0.11790292370277151,0.6351078462934239,0.4006044607674356,17.913796130995934,9,163881,0,36.387152729555964,1,current,163881,22.328686209395528
case_088,3,243623,153688,20.426760064437985,grain_0.5,153688,11.656935829669237,grain_0.5,3309,31,0.8455726805681475,0.11790292370277151,0.6351078462934239,0.4006044607674356,17.913796130995934,9,153688,0,32.08369589410722,1,current,153688,20.426760064437985
case_088,4,243623,153194,20.209313191473484,region_placement_0,153194,15.32225656695664,region_placement_0,3309,31,0.8455726805681475,0.11790292370277151,0.6351078462934239,0.4006044607674356,17.913796130995934,9,153194,0,35.53156975843012,1,current,153194,20.209313191473484
case_088,5,243623,151301,20.264280365779996,local_reschedule,151301,15.61496802046895,local_reschedule,3309,31,0.8455726805681475,0.11790292370277151,0.6351078462934239,0.4006044607674356,17.913796130995934,9,151301,0,35.879248386248946,1,current,151301,20.264280365779996
case_089,2,693092,346832,25.711657159030437,structural_component_lpt,346832,26.079566206783056,structural_component_lpt,5120,40,0.025,0.023282967032967034,0.842948717948718,0.5930047694753577,12.356227106227106,2,346832,0,51.791223365813494,3,current,346832,25.711657159030437
case_089,3,693092,243614,25.462934624403715,structural_component_lpt,243614,17.874435484409332,structural_component_lpt,5120,40,0.025,0.023282967032967034,0.842948717948718,0.5930047694753577,12.356227106227106,2,243614,0,43.33737010881305,3,current,243614,25.462934624403715
case_089,4,693092,178160,25.497980792075396,structural_component_lpt,178160,27.04221847653389,structural_component_lpt,5120,40,0.025,0.023282967032967034,0.842948717948718,0.5930047694753577,12.356227106227106,2,178160,0,52.540199268609285,3,current,178160,25.497980792075396
case_089,5,693092,147432,25.02821479178965,structural_component_lpt,147432,24.827166130766273,structural_component_lpt,5120,40,0.025,0.023282967032967034,0.842948717948718,0.5930047694753577,12.356227106227106,2,147432,0,49.85538092255592,3,current,147432,25.02821479178965
case_090,2,1178363,625263,9.888113280758262,region_repartition_3_0,625263,6.368767781183124,region_repartition_3_0,1664,13,0.07692307692307693,0.07105515843379921,0.934119278779473,0.981751184418319,4.6623279632988375,2,625263,0,16.256881061941385,2,current,625263,9.888113280758262
case_090,3,1178363,550183,9.079612009227276,region_boundary_1435_0,550183,6.60668621212244,region_boundary_1435_0,1664,13,0.07692307692307693,0.07105515843379921,0.934119278779473,0.981751184418319,4.6623279632988375,2,550183,0,15.686298221349716,2,current,550183,9.079612009227276
case_090,4,1178363,527825,8.715650303289294,region_placement_0,527825,5.766219194978476,region_placement_0,1664,13,0.07692307692307693,0.07105515843379921,0.934119278779473,0.981751184418319,4.6623279632988375,2,527825,0,14.48186949826777,2,current,527825,8.715650303289294
case_090,5,1178363,509204,9.537286520004272,directed_split,509204,6.327515726909041,directed_split,1664,13,0.07692307692307693,0.07105515843379921,0.934119278779473,0.981751184418319,4.6623279632988375,2,509204,0,15.864802246913314,2,current,509204,9.537286520004272
case_091,2,9186769,4571759,288.93964010477066,structural_component_lpt,4571759,862.6602316237986,structural_component_lpt,31554,513,0.004658680357482411,0.005741107447037094,0.9060119619855403,0.9924794359576968,9.90057086250778,4,4571759,0,1151.5998717285693,2,current,4571759,288.93964010477066
case_091,3,9186769,3070918,282.5541688799858,directed_split,3070918,864.2981308680028,directed_split,31554,513,0.004658680357482411,0.005741107447037094,0.9060119619855403,0.9924794359576968,9.90057086250778,4,3070918,0,1146.8522997479886,2,current,3070918,282.5541688799858
case_091,4,9186769,2315897,286.6601854376495,structural_component_lpt,2315897,855.9367509260774,structural_component_lpt,31554,513,0.004658680357482411,0.005741107447037094,0.9060119619855403,0.9924794359576968,9.90057086250778,4,2315897,0,1142.5969363637269,2,current,2315897,286.6601854376495
case_091,5,9186769,1880163,288.8641585242003,structural_component_round_robin,1880163,846.1307574715465,structural_component_round_robin,31554,513,0.004658680357482411,0.005741107447037094,0.9060119619855403,0.9924794359576968,9.90057086250778,4,1880163,0,1134.9949159957469,2,current,1880163,288.8641585242003
case_092,2,4815554,2412929,159.5747605636716,region_placement_0,2412929,100.01211801357567,region_placement_0,17608,142,0.007042253521126761,0.007042253521126761,0.9191734607815575,0.444388402341541,14.444479641413281,2,2412929,0,259.58687857724726,4,current,2412929,159.5747605636716
case_092,3,4815554,2109464,152.4129993263632,multilevel,2109464,105.08193822205067,multilevel,17608,142,0.007042253521126761,0.007042253521126761,0.9191734607815575,0.444388402341541,14.444479641413281,2,2109464,0,257.4949375484139,4,current,2109464,152.4129993263632
case_092,4,4815554,2037129,141.93849057890475,region_placement_0,2037129,105.94522635266185,region_placement_0,17608,142,0.007042253521126761,0.007042253521126761,0.9191734607815575,0.444388402341541,14.444479641413281,2,2037129,0,247.8837169315666,4,current,2037129,141.93849057890475
case_092,5,4815554,1661234,167.72028519026935,structural_memory_lpt,2005925,98.1899569761008,multilevel,17608,142,0.007042253521126761,0.007042253521126761,0.9191734607815575,0.444388402341541,14.444479641413281,2,1661234,0,265.91024216637015,4,current,1661234,167.72028519026935
case_093,2,74205,37827,0.9925409000134096,structural_component_lpt,37827,2.90669272094965,structural_component_lpt,552,69,0.014492753623188406,0.004645113340765515,0.8589743589743589,0.014285714285714285,19.78743961352657,1,37827,0,3.8992336209630594,4,current,37827,0.9925409000134096
case_093,3,74205,25103,1.113978200010024,structural_component_lpt,25103,2.8640939947217703,structural_component_lpt,552,69,0.014492753623188406,0.004645113340765515,0.8589743589743589,0.014285714285714285,19.78743961352657,1,25103,0,3.9780721947317943,4,current,25103,1.113978200010024
case_093,4,74205,19779,1.068076099967584,structural_component_lpt,19779,2.7890196274966,structural_component_lpt,552,69,0.014492753623188406,0.004645113340765515,0.8589743589743589,0.014285714285714285,19.78743961352657,1,19779,0,3.857095727464184,4,current,19779,1.068076099967584
case_093,5,74205,15876,1.1679054000414908,structural_component_lpt,15876,2.7652900349348783,structural_component_lpt,552,69,0.014492753623188406,0.004645113340765515,0.8589743589743589,0.014285714285714285,19.78743961352657,1,15876,0,3.933195434976369,4,current,15876,1.1679054000414908
case_094,2,94892,47498,1.0521560000488535,structural_component_round_robin,47498,2.906557898968458,structural_component_round_robin,647,40,0.06800618238021638,0.02309408702119747,0.6595760505764224,0.45250865639215154,23.510301227222016,2,47498,0,3.9587138990173116,4,current,47498,1.0521560000488535
case_094,3,94892,32728,1.186938599916175,structural_component_lpt,32728,2.5116810761392117,structural_component_lpt,647,40,0.06800618238021638,0.02309408702119747,0.6595760505764224,0.45250865639215154,23.510301227222016,2,32728,0,3.6986196760553867,4,current,32728,1.186938599916175
case_094,4,94892,24495,1.1365124000003561,region_boundary_1565_0,24495,3.1167593728750944,region_boundary_1565_0,647,40,0.06800618238021638,0.02309408702119747,0.6595760505764224,0.45250865639215154,23.510301227222016,2,24495,0,4.2532717728754506,4,current,24495,1.1365124000003561
case_094,5,94892,21804,1.1968805000651628,structural_component_lpt,21804,2.1240662410855293,structural_component_lpt,647,40,0.06800618238021638,0.02309408702119747,0.6595760505764224,0.45250865639215154,23.510301227222016,2,21804,0,3.320946741150692,4,current,21804,1.1968805000651628
case_095,2,2084853,1042787,27.196049196645617,directed_split,1042787,25.06682568602264,directed_split,3696,462,0.0021645021645021645,0.0021645021645021645,0.5132978723404256,0.0,25.957890070921987,2,1042787,0,52.26287488266826,3,current,1042787,27.196049196645617
case_095,3,2084853,695775,25.57274831086397,structural_component_lpt,695775,21.766040736809373,structural_component_lpt,3696,462,0.0021645021645021645,0.0021645021645021645,0.5132978723404256,0.0,25.957890070921987,2,695775,0,47.338789047673345,3,current,695775,25.57274831086397
case_095,4,2084853,524422,25.57658876478672,structural_component_lpt,524422,21.108610788360238,structural_component_lpt,3696,462,0.0021645021645021645,0.0021645021645021645,0.5132978723404256,0.0,25.957890070921987,2,524422,0,46.68519955314696,3,current,524422,25.57658876478672
case_095,5,2084853,420852,24.429133992642164,structural_component_lpt,420852,22.71173432469368,structural_component_lpt,3696,462,0.0021645021645021645,0.0021645021645021645,0.5132978723404256,0.0,25.957890070921987,2,420852,0,47.140868317335844,3,current,420852,24.429133992642164
case_096,2,84194,43782,1.8513062000274658,directed_split,43782,5.253397010266781,directed_split,1198,50,0.3313856427378965,0.10096061067392842,0.5696121105559964,0.8440597355654903,25.854922057593758,14,43782,0,7.104703210294247,3,current,43782,1.8513062000274658
case_096,3,84194,34182,2.1694310000166297,region_placement_0,35718,2.710534192621708,directed_split,1198,50,0.3313856427378965,0.10096061067392842,0.5696121105559964,0.8440597355654903,25.854922057593758,14,34182,0,4.879965192638338,3,current,34182,2.1694310000166297
case_096,4,84194,27087,2.1701896999729797,structural_hybrid_work_1,29883,4.009844392538071,region_repartition_3_0,1198,50,0.3313856427378965,0.10096061067392842,0.5696121105559964,0.8440597355654903,25.854922057593758,14,27087,0,6.18003409251105,3,current,27087,2.1701896999729797
case_096,5,84194,27053,2.107815199997276,region_repartition_1_0,29146,3.2663529459387064,region_boundary_609_0,1198,50,0.3313856427378965,0.10096061067392842,0.5696121105559964,0.8440597355654903,25.854922057593758,14,27053,0,5.3741681459359825,3,current,27053,2.107815199997276
case_097,2,11491509,5247114,62.23220777325332,region_boundary_5781_0,5247114,38.06483080238104,region_boundary_5781_0,6592,64,0.015625,0.0020544554455445545,0.8855445544554456,1.0,7.327964796479648,1,5247114,0,100.29703857563436,4,current,5247114,62.23220777325332
case_097,3,11491509,3509566,66.40040436014533,directed_split,3509566,41.921969862654805,directed_split,6592,64,0.015625,0.0020544554455445545,0.8855445544554456,1.0,7.327964796479648,1,3509566,0,108.32237422280014,4,current,3509566,66.40040436014533
case_097,4,11491509,2622226,66.73324730060995,directed_split,2705741,42.05499383434653,directed_split,6592,64,0.015625,0.0020544554455445545,0.8855445544554456,1.0,7.327964796479648,1,2622226,0,108.78824113495648,4,current,2622226,66.73324730060995
case_097,5,11491509,2101905,70.88403449207544,directed_split,2179047,43.53582468256354,directed_split,6592,64,0.015625,0.0020544554455445545,0.8855445544554456,1.0,7.327964796479648,1,2101905,0,114.41985917463899,4,current,2101905,70.88403449207544
case_098,2,177430,93465,8.150812787935138,local_reschedule,98402,4.895786227658391,local_reschedule,1365,27,0.28498168498168497,0.037683961399356654,0.9039095096029378,0.627996079734981,42.17302510597399,13,93465,0,13.046599015593529,3,current,93465,8.150812787935138
case_098,3,177430,79351,6.308067951351404,grain_1.0,79351,4.29474788159132,grain_1.0,1365,27,0.28498168498168497,0.037683961399356654,0.9039095096029378,0.627996079734981,42.17302510597399,13,79351,0,10.602815832942724,3,current,79351,6.308067951351404
case_098,4,177430,79805,6.786582063883543,grain_1.0,79805,4.883533803746104,grain_1.0,1365,27,0.28498168498168497,0.037683961399356654,0.9039095096029378,0.627996079734981,42.17302510597399,13,79805,0,11.670115867629647,3,current,79805,6.786582063883543
case_098,5,177430,73104,7.5516273137182,directed_split,73104,5.16936388425529,directed_split,1365,27,0.28498168498168497,0.037683961399356654,0.9039095096029378,0.627996079734981,42.17302510597399,13,73104,0,12.72099119797349,3,current,73104,7.5516273137182
case_099,2,1622999,808380,53.84960551187396,directed_split,808380,59.38296686857939,directed_split,6296,202,0.01858322744599746,0.0016239475371852955,0.9168373363122945,0.7629584722643226,8.456911948254342,2,808380,0,113.23257238045335,0,current,808380,53.84960551187396
case_099,3,1622999,540127,56.0199871212244,directed_split,540127,58.047693407163024,directed_split,6296,202,0.01858322744599746,0.0016239475371852955,0.9168373363122945,0.7629584722643226,8.456911948254342,2,540127,0,114.06768052838743,0,current,540127,56.0199871212244
case_099,4,1622999,405336,57.7928392291069,structural_component_lpt,405336,53.83312133140862,structural_component_lpt,6296,202,0.01858322744599746,0.0016239475371852955,0.9168373363122945,0.7629584722643226,8.456911948254342,2,405336,0,111.62596056051552,0,current,405336,57.7928392291069
case_099,5,1622999,334609,56.003422947600484,directed_split,334609,56.38489348068833,directed_split,6296,202,0.01858322744599746,0.0016239475371852955,0.9168373363122945,0.7629584722643226,8.456911948254342,2,334609,0,112.38831642828882,0,current,334609,56.003422947600484
case_100,2,151223,80622,6.055788744240999,structural_component_lpt,80622,7.781585099175572,structural_component_lpt,1394,43,0.19727403156384504,0.02935046152537326,0.6198659479956005,0.9611977816819035,26.337378390039074,14,80622,0,13.837373843416572,0,current,80622,6.055788744240999
case_100,3,151223,58758,7.434581723064184,region_boundary_687_0,83808,4.910089801996946,grain_1.0,1394,43,0.19727403156384504,0.02935046152537326,0.6198659479956005,0.9611977816819035,26.337378390039074,14,58758,0,12.34467152506113,0,current,58758,7.434581723064184
case_100,4,151223,58793,7.716608429327607,region_repartition_1_0,75379,3.509430045261979,directed_split,1394,43,0.19727403156384504,0.02935046152537326,0.6198659479956005,0.9611977816819035,26.337378390039074,14,58793,0,11.226038474589586,0,current,58793,7.716608429327607
case_100,5,151223,59649,7.335293108597398,region_repartition_1_0,75870,5.583839185535908,directed_split,1394,43,0.19727403156384504,0.02935046152537326,0.6198659479956005,0.9611977816819035,26.337378390039074,14,59649,0,12.919132294133306,0,current,59649,7.335293108597398
